gamenameID,Period,avg
471,5,1160.8
471,4,1516.65
471,3,1012.78
471,2,18.33
471,1,19.2
472,54,113.74
472,53,121.22
472,52,131.54
472,51,134.94
472,50,140.36
472,49,144.94
472,48,154.02
472,47,152.29
472,46,160.83
472,45,187.04
472,44,233.94
472,43,228.07
472,42,189.72
472,41,184.69
472,40,192.9
472,39,194.13
472,38,208.96
472,37,226.23
472,36,236.74
472,35,242.48
472,34,269.64
472,33,277.4
472,32,274.6
472,31,297.29
472,30,308.57
472,29,338.72
472,28,365.74
472,27,380.92
472,26,423.44
472,25,465.08
472,24,525.57
472,23,600.4
472,22,633.84
472,21,688.72
472,20,739.42
472,19,795.91
472,18,866.32
472,17,946.8
472,16,1062.06
472,15,1172.61
472,14,1395.54
472,13,1960.51
472,12,2456.98
472,11,2815.2
472,10,2922.6
472,9,2982.36
472,8,3099.19
472,7,2919.18
472,6,2972.3
472,5,3082.01
472,4,3250.74
472,3,3174.47
472,2,3529.91
472,1,3269.72
473,43,89.63
473,42,113.26
473,41,151.53
473,40,129.81
473,39,117.53
473,38,128.08
473,37,151.64
473,36,194
473,35,163.54
473,34,189.2
473,33,221.13
473,32,192.83
473,31,91.86
473,30,92.79
473,29,128.96
473,28,147.69
473,27,164.08
473,26,188.55
473,25,199.95
473,24,233.6
473,23,278.59
473,22,272.34
473,21,286.35
473,20,258.62
473,19,198.25
473,18,215.73
473,17,309.65
473,16,412.46
473,15,487.32
473,14,605.76
473,13,1145.57
473,12,1459.01
473,11,1315.54
473,10,1493.06
473,9,1474.75
473,8,1254.53
473,7,783.7
473,6,881.4
473,5,1187.62
473,4,1421.51
473,3,1721.12
473,2,2419.93
473,1,3868.18
474,31,320.38
474,30,428.8
474,29,613.55
474,28,535.93
474,27,539.34
474,26,826.17
474,25,1713.43
474,24,389.03
474,23,333.89
474,22,383.83
474,21,454.57
474,20,514.14
474,19,338.37
474,18,324.24
474,17,455.08
474,16,529.26
474,15,621.46
474,14,740.2
474,13,785.56
474,12,1065.56
474,11,1609.39
474,10,1687.31
474,9,1829.38
474,8,1823.48
474,7,973.58
474,6,1012.99
474,5,1271.73
474,4,1408.67
474,3,1572.58
474,2,2346.93
474,1,4387.98
475,43,168.73
475,42,184.66
475,41,92.45
475,40,100.6
475,39,73.94
475,38,69.48
475,37,62.7
475,36,94.8
475,35,95.75
475,34,87.77
475,33,92.01
475,32,131.19
475,31,69.24
475,30,111.94
475,29,94.1
475,28,112.66
475,27,79.92
475,26,93.49
475,25,89.28
475,24,86.91
475,23,64.11
475,22,71.92
475,21,70.14
475,20,73.06
475,19,86.88
475,18,103.49
475,17,68.09
475,16,74.3
475,15,86.41
475,14,86.31
475,13,102.41
475,12,112.91
475,11,162.2
475,10,166.82
475,9,996.93
475,8,0.23
475,7,0.25
475,6,0.33
475,5,0.21
475,4,0.01
475,3,0.13
475,2,0.16
475,1,0.11
476,55,430.44
476,54,619.24
476,53,703.92
476,52,609.52
476,51,554.42
476,50,536.23
476,49,752.85
476,48,811.41
476,47,598.9
476,46,745.76
476,45,696.66
476,44,702.09
476,43,437.26
476,42,479.79
476,41,438.68
476,40,402.17
476,39,419.65
476,38,474.76
476,37,601.62
476,36,686.39
476,35,603
476,34,421.06
476,33,469.49
476,32,679.16
476,31,643.01
476,30,710.77
476,29,599.13
476,28,589.58
476,27,624.68
476,26,713.09
476,25,748.69
476,24,834.76
476,23,984.7
476,22,695.4
476,21,975.43
476,20,1301.2
476,19,693.1
476,18,913.14
476,17,963.73
476,16,834.96
476,15,753.34
476,14,663.46
476,13,616.4
476,12,832.54
476,11,708.12
476,10,841.46
476,9,679.07
476,8,1066.11
476,7,1864.25
476,6,1812.45
476,5,1621.84
476,4,1174.39
476,3,1740.48
476,2,5619.16
476,1,15713.1
477,37,419.91
477,36,520.33
477,35,599.29
477,34,306.45
477,33,277.01
477,32,337.99
477,31,347.59
477,30,422.3
477,29,402.68
477,28,359.43
477,27,524.52
477,26,691.51
477,25,1261.23
477,24,71.03
477,23,69.78
477,22,151.54
477,21,16.57
477,20,19.4
477,19,23.59
477,18,19.76
477,17,16.81
477,16,20.69
477,15,19.97
477,14,27.93
477,13,43.17
477,12,47.52
477,11,46.93
477,10,44.87
477,9,79.76
477,8,29.56
477,7,26.72
477,6,54.72
477,5,40.95
477,4,55.22
477,3,95.96
477,2,115.47
477,1,0.12
478,61,335.75
478,60,338.44
478,59,302.64
478,58,274.75
478,57,386.73
478,56,274.11
478,55,329.88
478,54,543.14
478,53,498.22
478,52,252.14
478,51,375.19
478,50,420.8
478,49,729.7
478,48,446.49
478,47,361.98
478,46,462.37
478,45,458.13
478,44,312.57
478,43,420.15
478,42,422.07
478,41,402.93
478,40,324.01
478,39,435.57
478,38,465.79
478,37,663.23
478,36,603.51
478,35,594.98
478,34,552.17
478,33,354.78
478,32,339.65
478,31,402.33
478,30,537.39
478,29,531.01
478,28,415.09
478,27,505.21
478,26,808.75
478,25,894.59
478,24,1231.63
478,23,726.69
478,22,397.13
478,21,489.28
478,20,464.97
478,19,425.96
478,18,698.85
478,17,679.73
478,16,688.39
478,15,531.78
478,14,648.39
478,13,1173.17
478,12,990.74
478,11,707.42
478,10,915.62
478,9,1532.02
478,8,945.33
478,7,246.58
478,6,569.32
478,5,175.49
478,4,118.37
478,3,249.55
478,2,558.48
478,1,670.61
479,17,551.89
479,16,680.64
479,15,411.87
479,14,336.14
479,13,302.59
479,12,323.43
479,11,362.94
479,10,717.95
479,9,462.77
479,8,602.55
479,7,371.64
479,6,285.32
479,5,379.7
479,4,355.03
479,3,347.88
479,2,747.4
479,1,1396.21
480,2,255.01
480,1,800.85
481,62,431.37
481,61,458.23
481,60,343.08
481,59,347.69
481,58,307.65
481,57,303.81
481,56,359.91
481,55,347.96
481,54,346.84
481,53,435.42
481,52,614.18
481,51,469.67
481,50,305.57
481,49,304.39
481,48,263.1
481,47,250.48
481,46,210.93
481,45,226.55
481,44,250.87
481,43,254.08
481,42,241.4
481,41,208.09
481,40,224.22
481,39,260.77
481,38,262.98
481,37,296.95
481,36,257.91
481,35,226.98
481,34,223.92
481,33,240.57
481,32,283.48
481,31,302.79
481,30,292.11
481,29,280.02
481,28,284.37
481,27,296.96
481,26,312.45
481,25,337.81
481,24,304.2
481,23,268.81
481,22,285.38
481,21,303.26
481,20,322.04
481,19,331.9
481,18,329.64
481,17,308.51
481,16,348.24
481,15,333.5
481,14,389.72
481,13,419.3
481,12,357.76
481,11,312.18
481,10,260.21
481,9,272.47
481,8,381.65
481,7,390.07
481,6,406.6
481,5,382.34
481,4,399.73
481,3,551.4
481,2,1234.51
481,1,2394.71
482,87,408.7
482,86,420.24
482,85,421.85
482,84,386.3
482,83,390.89
482,82,375.9
482,81,368.31
482,80,378.8
482,79,395.34
482,78,413.5
482,77,406.74
482,76,369.54
482,75,357.17
482,74,353.72
482,73,356.45
482,72,342.96
482,71,335.25
482,70,317.38
482,69,321.89
482,68,332.28
482,67,348.31
482,66,369.77
482,65,363.97
482,64,387.16
482,63,373.71
482,62,375.73
482,61,387.23
482,60,386.89
482,59,426.05
482,58,390.65
482,57,424.36
482,56,448.31
482,55,455.78
482,54,476.85
482,53,461.32
482,52,469.84
482,51,473.19
482,50,471.1
482,49,469.57
482,48,491.38
482,47,506.9
482,46,463.4
482,45,474.29
482,44,490.38
482,43,503.81
482,42,532.69
482,41,556.67
482,40,585.95
482,39,543.85
482,38,550.51
482,37,561.26
482,36,608.48
482,35,635.68
482,34,599.8
482,33,548.59
482,32,549.41
482,31,577.33
482,30,623.59
482,29,605.83
482,28,637.88
482,27,677.06
482,26,648.2
482,25,541.54
482,24,615.67
482,23,627.04
482,22,588.83
482,21,586.43
482,20,619.74
482,19,632.36
482,18,682.65
482,17,661.25
482,16,662.96
482,15,650.92
482,14,601.76
482,13,613.65
482,12,615.36
482,11,657.59
482,10,615.43
482,9,705.48
482,8,686.15
482,7,846.99
482,6,894.91
482,5,925.62
482,4,1017.45
482,3,1287.57
482,2,1347.45
482,1,1394.32
483,102,434.05
483,101,547.47
483,100,450.95
483,99,523.8
483,98,554.62
483,97,495.18
483,96,637.73
483,95,927.37
483,94,755.81
483,93,781.93
483,92,830.74
483,91,831.6
483,90,885.17
483,89,544.75
483,88,530.91
483,87,596.57
483,86,477.07
483,85,500.04
483,84,512.37
483,83,588.55
483,82,503.03
483,81,534.22
483,80,550.68
483,79,609.72
483,78,687.59
483,77,761.69
483,76,815.2
483,75,955.86
483,74,1050.31
483,73,970.25
483,72,628.43
483,71,784
483,70,719.06
483,69,736.92
483,68,1627.61
483,67,754.08
483,66,837.82
483,65,1032.8
483,64,1021.55
483,63,968.58
483,62,770.48
483,61,681.8
483,60,725.49
483,59,1028.47
483,58,942.57
483,57,763.52
483,56,1067.62
483,55,664.71
483,54,785.82
483,53,1062.24
483,52,926.97
483,51,829.57
483,50,685.73
483,49,672.23
483,48,752.22
483,47,1514.01
483,46,1081.38
483,45,676.57
483,44,742
483,43,859.8
483,42,1383.45
483,41,957.09
483,40,913.28
483,39,741.98
483,38,794.41
483,37,1049.37
483,36,896.48
483,35,1003.08
483,34,1334.35
483,33,1006.76
483,32,1396.86
483,31,2039.36
483,30,1772.31
483,29,1228.02
483,28,1402.65
483,27,924.95
483,26,1453.73
483,25,876.04
483,24,1135.47
483,23,1546.39
483,22,1998.91
483,21,925.13
483,20,1068.53
483,19,1230.27
483,18,1738.1
483,17,5074.13
483,16,2855.04
483,15,2344.31
483,14,1511.93
483,13,2239.45
483,12,3416.13
483,11,5663.49
483,10,1810.66
483,9,2652.29
483,8,3757.61
483,7,2136.88
483,6,3569.18
483,5,5731.75
483,4,4761.42
483,3,3983.36
483,2,7646.49
483,1,26981.13
484,77,407.56
484,76,460.48
484,75,619.06
484,74,1030.18
484,73,337.08
484,72,378.61
484,71,981.91
484,70,751.62
484,69,478.83
484,68,611.1
484,67,531.33
484,66,631.75
484,65,354.54
484,64,373.27
484,63,354.09
484,62,327.61
484,61,297.56
484,60,367.59
484,59,792.02
484,58,992.66
484,57,708.3
484,56,229.65
484,55,294.63
484,54,490.53
484,53,439.06
484,52,522.16
484,51,342.03
484,50,420.55
484,49,415.05
484,48,294.32
484,47,621.57
484,46,433.19
484,45,771.89
484,44,302.05
484,43,470.03
484,42,633.03
484,41,394.21
484,40,535.83
484,39,359.83
484,38,405.88
484,37,836.23
484,36,720.12
484,35,215.21
484,34,414.5
484,33,289.03
484,32,437.77
484,31,169.25
484,30,311.09
484,29,397.81
484,28,258.53
484,27,243.43
484,26,227.29
484,25,278.18
484,24,368.4
484,23,191.71
484,22,323.41
484,21,244.77
484,20,159.28
484,19,182.51
484,18,298.13
484,17,207.62
484,16,266.38
484,15,229.6
484,14,127.25
484,13,124.27
484,12,145.03
484,11,197.52
484,10,441.02
484,9,465.02
484,8,280.95
484,7,148.55
484,6,232.26
484,5,618.57
484,4,222.74
484,3,283.06
484,2,129.83
484,1,221.81
485,41,443.42
485,40,599.23
485,39,745.16
485,38,427.32
485,37,385.31
485,36,326.26
485,35,517.61
485,34,573.95
485,33,310.54
485,32,287.13
485,31,393.56
485,30,393.97
485,29,425.53
485,28,587.67
485,27,623.2
485,26,260.92
485,25,265.63
485,24,295.46
485,23,546.49
485,22,739.28
485,21,422.25
485,20,279.58
485,19,302.11
485,18,330.11
485,17,420.49
485,16,529.14
485,15,576.72
485,14,374.07
485,13,327.55
485,12,381.35
485,11,550.09
485,10,584.63
485,9,524.35
485,8,374.12
485,7,479.13
485,6,670.09
485,5,815.18
485,4,1396.43
485,3,2082.91
485,2,2979.15
485,1,8106.8
486,21,380.13
486,20,835.25
486,19,471.29
486,18,555.74
486,17,493.99
486,16,174.24
486,15,197.29
486,14,187.7
486,13,231.43
486,12,418.4
486,11,1148.77
486,10,938.18
486,9,321.96
486,8,567.04
486,7,401.76
486,6,135.63
486,5,173.26
486,4,288.97
486,3,651.61
486,2,1709.66
486,1,2170.35
487,104,379.6
487,103,437.17
487,102,353.25
487,101,356.77
487,100,251.32
487,99,239.09
487,98,309.54
487,97,345.69
487,96,242.57
487,95,279.88
487,94,345.2
487,93,268.46
487,92,226.98
487,91,279.16
487,90,248
487,89,220.1
487,88,192.2
487,87,191.86
487,86,239.39
487,85,316.65
487,84,304.9
487,83,259.08
487,82,195.21
487,81,220.64
487,80,265.29
487,79,269.08
487,78,237.65
487,77,248.28
487,76,217.82
487,75,199.03
487,74,211.07
487,73,302.46
487,72,275.94
487,71,252.34
487,70,207.31
487,69,237.02
487,68,276.06
487,67,303.15
487,66,279.97
487,65,271.71
487,64,214.61
487,63,184.97
487,62,223.12
487,61,310.71
487,60,267.53
487,59,261.82
487,58,355.89
487,57,162.68
487,56,186.78
487,55,259.06
487,54,206.08
487,53,230.07
487,52,159.11
487,51,134
487,50,164.87
487,49,264.28
487,48,180.91
487,47,140.25
487,46,136.01
487,45,139.14
487,44,140.8
487,43,149.66
487,42,135.23
487,41,145.98
487,40,128.34
487,39,124.13
487,38,149.27
487,37,147.19
487,36,168.36
487,35,124.26
487,34,131.84
487,33,145.27
487,32,191.12
487,31,204.27
487,30,172.86
487,29,194.38
487,28,116.62
487,27,106.53
487,26,103.42
487,25,94.75
487,24,99.68
487,23,116.19
487,22,111.86
487,21,105.58
487,20,108.76
487,19,109.27
487,18,90.42
487,17,81.46
487,16,76.49
487,15,91.18
487,14,156.21
487,13,164.76
487,12,100.23
487,11,110.9
487,10,106.19
487,9,104.52
487,8,114.61
487,7,149.96
487,6,153.11
487,5,126.65
487,4,125.7
487,3,99.3
487,2,146.35
487,1,363.7
488,104,418.25
488,103,425.8
488,102,427.74
488,101,430.18
488,100,389.89
488,99,370.91
488,98,364.57
488,97,378.45
488,96,415.7
488,95,559.84
488,94,773.9
488,93,531.94
488,92,395.08
488,91,422.09
488,90,449.75
488,89,558.59
488,88,508.9
488,87,432.92
488,86,447.45
488,85,456.23
488,84,555.41
488,83,401.46
488,82,438.69
488,81,473.65
488,80,463.19
488,79,504.46
488,78,510.81
488,77,455.02
488,76,436.58
488,75,488.31
488,74,428.06
488,73,467.94
488,72,468.03
488,71,437.25
488,70,466.89
488,69,600.52
488,68,549.59
488,67,546.08
488,66,570.65
488,65,548.19
488,64,572.85
488,63,464.59
488,62,477.29
488,61,519.63
488,60,529.77
488,59,562.2
488,58,519.13
488,57,511.03
488,56,585.37
488,55,631.27
488,54,627.64
488,53,632.41
488,52,594.69
488,51,622.12
488,50,538.23
488,49,579.82
488,48,569.16
488,47,607.09
488,46,618.13
488,45,569.09
488,44,604.06
488,43,643.77
488,42,670.81
488,41,597.89
488,40,547.27
488,39,549.17
488,38,525.82
488,37,527.89
488,36,533.08
488,35,578.17
488,34,541.23
488,33,573.45
488,32,618.05
488,31,673.09
488,30,684.71
488,29,636.74
488,28,571.58
488,27,601.59
488,26,608.05
488,25,557.1
488,24,577.51
488,23,621.27
488,22,556.38
488,21,560.56
488,20,597.39
488,19,636.04
488,18,681.03
488,17,699.44
488,16,638.94
488,15,623.31
488,14,591.18
488,13,566.93
488,12,600.91
488,11,624.75
488,10,641.89
488,9,726.47
488,8,784.09
488,7,858.11
488,6,1025.3
488,5,985.32
488,4,911.89
488,3,912.24
488,2,985.94
488,1,1157.47
489,41,379.91
489,40,498.26
489,39,408.4
489,38,309.29
489,37,248.24
489,36,306.65
489,35,423.24
489,34,671.37
489,33,400.91
489,32,379.73
489,31,421.34
489,30,386.45
489,29,570.81
489,28,406.17
489,27,336.44
489,26,214.5
489,25,162.26
489,24,147.37
489,23,193.29
489,22,214.74
489,21,172.29
489,20,138.08
489,19,137.54
489,18,174.93
489,17,193.18
489,16,264.89
489,15,274.77
489,14,163.22
489,13,130.01
489,12,138.89
489,11,184.11
489,10,220.33
489,9,189.55
489,8,166.22
489,7,250.53
489,6,387.2
489,5,623.45
489,4,1613.31
489,3,1899.29
489,2,0.64
489,1,0.29
490,104,518.11
490,103,534.13
490,102,439.48
490,101,482.06
490,100,513.71
490,99,506.3
490,98,600.47
490,97,503.45
490,96,549.23
490,95,656.62
490,94,741.62
490,93,535.5
490,92,459.13
490,91,494.46
490,90,414.93
490,89,417.86
490,88,414.22
490,87,431.46
490,86,440.15
490,85,397.66
490,84,424.98
490,83,457.72
490,82,475.79
490,81,432.14
490,80,451.22
490,79,550.56
490,78,441.97
490,77,439.07
490,76,479.44
490,75,501.67
490,74,549.65
490,73,562.08
490,72,541.51
490,71,572.57
490,70,591.74
490,69,534.63
490,68,514.5
490,67,548.18
490,66,568.58
490,65,514.09
490,64,438.89
490,63,470.29
490,62,614.43
490,61,566.13
490,60,671.6
490,59,604.74
490,58,592.11
490,57,530.51
490,56,608.29
490,55,726.41
490,54,703.58
490,53,591.23
490,52,587.03
490,51,587.8
490,50,749.32
490,49,745.69
490,48,762.68
490,47,857.76
490,46,869.15
490,45,838.92
490,44,851.58
490,43,777.1
490,42,713.02
490,41,691.86
490,40,720.42
490,39,732.73
490,38,881.05
490,37,901.16
490,36,841.19
490,35,958.37
490,34,924.05
490,33,959.53
490,32,1121.86
490,31,1034.93
490,30,967.52
490,29,940.62
490,28,880.95
490,27,822.75
490,26,1173.24
490,25,912.87
490,24,825.88
490,23,872.38
490,22,946.94
490,21,1008.68
490,20,1102.47
490,19,1131.13
490,18,1009.27
490,17,998.99
490,16,850.45
490,15,981.93
490,14,1073.93
490,13,1074.49
490,12,1182.83
490,11,1312.54
490,10,1417.27
490,9,1358.33
490,8,1451.99
490,7,1242.5
490,6,1007.25
490,5,949.52
490,4,1022.74
490,3,1194.58
490,2,1512.78
490,1,2036.19
491,42,266.47
491,41,282.55
491,40,255.79
491,39,264.84
491,38,287.26
491,37,307.9
491,36,312
491,35,319.32
491,34,380.1
491,33,426.05
491,32,496.57
491,31,584.02
491,30,761.92
491,29,756.99
491,28,758.9
491,27,834.81
491,26,825.84
491,25,1020.7
491,24,1078.66
491,23,1452.47
491,22,1803.46
491,21,1769.41
491,20,1682.43
491,19,1786.69
491,18,2086.93
491,17,2481.7
491,16,2663.16
491,15,2909.71
491,14,3060.29
491,13,4297.14
491,12,7112.38
491,11,10816.54
491,10,11661.44
491,9,7932.64
491,8,7675.63
491,7,8151.82
491,6,8047.64
491,5,7891.27
491,4,7421.7
491,3,7389.33
491,2,8536.87
491,1,11566.6
492,62,652.34
492,61,895.58
492,60,786.87
492,59,1204.65
492,58,336.73
492,57,385.48
492,56,496.18
492,55,864.73
492,54,502.52
492,53,616.03
492,52,327.84
492,51,442.89
492,50,301.49
492,49,355.92
492,48,336.99
492,47,244.82
492,46,188.94
492,45,267.27
492,44,851.9
492,43,394.95
492,42,246.63
492,41,331.47
492,40,153.03
492,39,146.62
492,38,216.29
492,37,248.35
492,36,220.8
492,35,183.19
492,34,118.52
492,33,189.54
492,32,368.14
492,31,283.78
492,30,208.72
492,29,129.05
492,28,138.3
492,27,151.76
492,26,171.83
492,25,309.4
492,24,288.44
492,23,190.82
492,22,195.4
492,21,212.04
492,20,185.88
492,19,327.75
492,18,204.7
492,17,104.25
492,16,263.39
492,15,104.37
492,14,128.59
492,13,249.8
492,12,142.89
492,11,80.64
492,10,176.7
492,9,218.39
492,8,163.18
492,7,274.02
492,6,155.04
492,5,168.2
492,4,200.83
492,3,217.48
492,2,298.74
492,1,0.65
493,91,484.27
493,90,402.98
493,89,350.53
493,88,426
493,87,256.25
493,86,172.57
493,85,217.45
493,84,391.93
493,83,245.68
493,82,206.12
493,81,213.96
493,80,201.65
493,79,161.91
493,78,210
493,77,226.51
493,76,200.67
493,75,140.54
493,74,119.23
493,73,152.26
493,72,206.87
493,71,156.99
493,70,118.25
493,69,124.22
493,68,167.8
493,67,164.88
493,66,193.66
493,65,181.99
493,64,187.01
493,63,151.21
493,62,133.86
493,61,163.4
493,60,229.75
493,59,211.57
493,58,165.6
493,57,229.15
493,56,209.35
493,55,206.02
493,54,292.6
493,53,340.09
493,52,378.24
493,51,651.51
493,50,1199.15
493,49,117.88
493,48,250.71
493,47,202.62
493,46,214.24
493,45,291.92
493,44,107.38
493,43,143.92
493,42,207.78
493,41,180.16
493,40,200.04
493,39,167.06
493,38,107.47
493,37,138.63
493,36,231.9
493,35,211.49
493,34,148.34
493,33,134.95
493,32,177.35
493,31,214.45
493,30,185.22
493,29,175.45
493,28,168.08
493,27,157.04
493,26,109.88
493,25,184.74
493,24,174.37
493,23,278.76
493,22,102.67
493,21,121.11
493,20,93.56
493,19,109.87
493,18,159.05
493,17,204.39
493,16,192.66
493,15,185.99
493,14,214.2
493,13,179.08
493,12,240.31
493,11,338.05
493,10,546.01
493,9,116.57
493,8,125.96
493,7,196.29
493,6,258.95
493,5,276.89
493,4,208.86
493,3,184.37
493,2,669.16
493,1,3.41
494,9,267.15
494,8,210.88
494,7,45.29
494,6,65.09
494,5,67.18
494,4,107.87
494,3,22.73
494,2,14.68
494,1,39.63
495,45,316.7
495,44,309.94
495,43,305.14
495,42,331.79
495,41,326.81
495,40,328.43
495,39,351.58
495,38,356.86
495,37,371.6
495,36,413.81
495,35,451.33
495,34,419.88
495,33,420.47
495,32,473.91
495,31,548.29
495,30,665.61
495,29,749.4
495,28,650.3
495,27,675.93
495,26,773.52
495,25,796.11
495,24,828.21
495,23,928.11
495,22,807.6
495,21,868.8
495,20,920.22
495,19,854.06
495,18,881.27
495,17,866.64
495,16,1039.1
495,15,1204.28
495,14,1114.52
495,13,1148.32
495,12,1163.49
495,11,1358.79
495,10,1037.73
495,9,1066.01
495,8,1017.97
495,7,1198.57
495,6,1147.31
495,5,1194.75
495,4,1353.62
495,3,1869.63
495,2,2270.38
495,1,3427.54
496,4,404.05
496,3,306.33
496,2,408.68
496,1,722.38
497,7,303.69
497,6,309.4
497,5,273.82
497,4,287.07
497,3,270.86
497,2,281.87
497,1,360.7
498,68,406.59
498,67,429.94
498,66,450.26
498,65,425.59
498,64,411.07
498,63,403.84
498,62,444.13
498,61,479.38
498,60,498.32
498,59,443.14
498,58,483.08
498,57,413.24
498,56,447.08
498,55,377.49
498,54,366.23
498,53,439.71
498,52,338.55
498,51,318.88
498,50,290.08
498,49,310.9
498,48,385.59
498,47,283.65
498,46,362.19
498,45,299.84
498,44,410.34
498,43,380.97
498,42,358
498,41,324.85
498,40,267.7
498,39,240.8
498,38,368.56
498,37,2626.38
498,36,516.27
498,35,659.44
498,34,60.28
498,33,58.72
498,32,120.76
498,31,68.77
498,30,119.07
498,29,95.77
498,28,106.06
498,27,48.52
498,26,80.91
498,25,94.23
498,24,138.86
498,23,254.31
498,22,148.56
498,21,49.38
498,20,48.48
498,19,78.15
498,18,121.47
498,17,62.63
498,16,188.76
498,15,44.63
498,14,55.9
498,13,90.51
498,12,219.63
498,11,30.52
498,10,26.67
498,9,29.64
498,8,44.07
498,7,91.08
498,6,85.05
498,5,57.39
498,4,104.93
498,3,51.67
498,2,259.9
498,1,0.16
499,79,167.04
499,78,201.3
499,77,197.82
499,76,209
499,75,183.36
499,74,178.85
499,73,194.21
499,72,185.61
499,71,178.47
499,70,234.62
499,69,280.77
499,68,215.72
499,67,165.64
499,66,193.1
499,65,200.76
499,64,215.68
499,63,207.65
499,62,209.04
499,61,222.53
499,60,231.94
499,59,210.89
499,58,232.3
499,57,197.27
499,56,215.21
499,55,244.95
499,54,278.41
499,53,335.73
499,52,353.23
499,51,337.65
499,50,342.32
499,49,366.82
499,48,374.73
499,47,358.47
499,46,333.08
499,45,367.73
499,44,430.91
499,43,473.35
499,42,611.03
499,41,636.49
499,40,631.59
499,39,667.75
499,38,749.51
499,37,681.53
499,36,899.86
499,35,714.88
499,34,716.4
499,33,652.61
499,32,681.14
499,31,810.69
499,30,948.27
499,29,1102
499,28,1466.38
499,27,3235.87
499,26,3518.06
499,25,3696.12
499,24,3784.03
499,23,3393.6
499,22,3045.1
499,21,3192.43
499,20,3844.45
499,19,4205.67
499,18,4082.74
499,17,3602.53
499,16,3356.95
499,15,3217.34
499,14,2905.84
499,13,2586.97
499,12,2480.61
499,11,2425.28
499,10,2215.83
499,9,2581.47
499,8,2425.66
499,7,2425.43
499,6,3083.5
499,5,3256.9
499,4,5667.87
499,3,790.94
499,2,0.3
499,1,0
500,9,419.9
500,8,356.91
500,7,355.48
500,6,143.17
500,5,93.91
500,4,160.07
500,3,198.57
500,2,138.35
500,1,313.94
501,9,379.49
501,8,517.43
501,7,551.14
501,6,634.82
501,5,395.83
501,4,490.82
501,3,441.31
501,2,971.23
501,1,2701.73
502,104,37535.76
502,103,34045.3
502,102,28858.27
502,101,30765.52
502,100,26825.01
502,99,21643.36
502,98,28647.58
502,97,40828.84
502,96,75803.88
502,95,129808.62
502,94,51315.09
502,93,30993.52
502,92,27811.01
502,91,29514.3
502,90,35587.14
502,89,21010.96
502,88,15149.03
502,87,15974.28
502,86,20441.87
502,85,25908.47
502,84,24024.57
502,83,20160.82
502,82,19760.84
502,81,17475.32
502,80,20350.48
502,79,24649.15
502,78,17776.43
502,77,15635.95
502,76,14899.15
502,75,14684.79
502,74,17935.16
502,73,23079.63
502,72,20082.14
502,71,17942.1
502,70,17991.83
502,69,17883.8
502,68,18467.05
502,67,20687.97
502,66,19586.05
502,65,16630.67
502,64,16272.83
502,63,16289.05
502,62,19588.36
502,61,23413.09
502,60,19604.53
502,59,17108.37
502,58,16998.39
502,57,14951.85
502,56,16403.13
502,55,19425.38
502,54,19315.3
502,53,17145.48
502,52,13364.55
502,51,12760.1
502,50,15089.83
502,49,19813.61
502,48,18808.88
502,47,14718.13
502,46,13951.01
502,45,14525.52
502,44,15533.39
502,43,20924.99
502,42,19534.38
502,41,14108.95
502,40,15566.45
502,39,17667.13
502,38,29183.13
502,37,72132.59
502,36,13180.73
502,35,8557.78
502,34,8055.54
502,33,8187.08
502,32,9485.75
502,31,12344.52
502,30,13612.64
502,29,8608.92
502,28,9051.48
502,27,10025.46
502,26,9491.65
502,25,14022.64
502,24,13704.97
502,23,11115.93
502,22,6438.95
502,21,7213.54
502,20,8396.13
502,19,10849.59
502,18,14111.89
502,17,16431.88
502,16,41057.1
502,15,4609.88
502,14,4917.9
502,13,7174.02
502,12,6076.89
502,11,6591.18
502,10,6050.11
502,9,5091.04
502,8,4208.27
502,7,6025.35
502,6,4642.07
502,5,3976.15
502,4,3191.02
502,3,3919.96
502,2,4716.07
502,1,9022.77
503,104,16659.87
503,103,19585.17
503,102,18330.04
503,101,18380.67
503,100,21455.05
503,99,21013.86
503,98,12629.07
503,97,14667.76
503,96,11295.42
503,95,11952.38
503,94,14553.07
503,93,13195.54
503,92,12795.14
503,91,12134.26
503,90,11214.19
503,89,9537.45
503,88,8252.75
503,87,7564.43
503,86,9043.23
503,85,11248.62
503,84,10076.32
503,83,10175.97
503,82,7896.58
503,81,8297.7
503,80,9501.35
503,79,10568.06
503,78,9912.89
503,77,9724.55
503,76,7843.99
503,75,7834.98
503,74,9155.15
503,73,12532.61
503,72,10101.69
503,71,7657.09
503,70,7802.16
503,69,9592.92
503,68,11917.37
503,67,13617.28
503,66,12724.5
503,65,10274.54
503,64,7498.66
503,63,8295.91
503,62,10801.7
503,61,16346.07
503,60,11455.54
503,59,7421.94
503,58,8462.17
503,57,10321.27
503,56,9538
503,55,12267.49
503,54,10799.96
503,53,9619.7
503,52,7471.14
503,51,7246.37
503,50,8735.26
503,49,11478.09
503,48,9073.86
503,47,8492.13
503,46,8162.71
503,45,9570.79
503,44,11770.73
503,43,12405.26
503,42,10904.66
503,41,9014.94
503,40,7221.12
503,39,7194.73
503,38,10314.94
503,37,8983.03
503,36,10540.17
503,35,6368.69
503,34,6530.37
503,33,7256.95
503,32,8416.52
503,31,9665.91
503,30,9074.04
503,29,8765.38
503,28,7847
503,27,8434.12
503,26,8420.05
503,25,9834.44
503,24,9109.97
503,23,8460.3
