"","Group.1","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","XS","S","M","L","XL","y_kmeans.c"
"1",1,0.0124263000451254,0.0118774255991989,0.00933813525169083,0.00841992840367807,0.00747607203903282,0.00754588953725832,0.00777855297708902,0.00807253377668255,0.00924513916604902,0.00899954847628607,0.0088360330423578,0.00920699612567935,0.00955037625150313,0.0103942451782623,0.0109574564863333,0.0107482025444662,0.0107686726982967,0.0105897106934658,0.0114323058053651,0.0122137228899767,0.0141712428183843,0.0150593680846246,0.0138519140425473,0.0147188261144289,0.0160002160611602,0.0168248842005602,0.0172409656394622,0.0178537496337389,0.0174593221162611,0.0171502978999737,0.0177191954142918,0.0191824536221533,0.0212912994807215,0.0208402944183986,0.0195784096472678,0.0190551435792987,0.0193411928526323,0.0211325300863482,0.0205030888474468,0.0211006295252038,0.0197041644568686,0.019229964147282,0.0215920163673433,0.0216833252437136,0.0214381263441041,0.0213743029034959,0.0198989951441486,0.0201066593091397,0.0206453850595446,0.0225897782630659,0.0222163102922404,0.0249310342412891,0.0235969578501461,0.0207806022570066,0.0209829431375706,0.022256789356424,0.0229554573930354,0.0246769856323732,0.027681600187626,0.025706331340881,0,0,0.666666666666667,0.166666666666667,0.166666666666667,1
"2",2,0.201739788094167,0.0636090578617583,0.0367554777021868,0.0302505326792648,0.026222422899422,0.0245021119366273,0.0219500011812283,0.0188064098319579,0.0208197316015398,0.020256609788456,0.0203648129156493,0.0181727451899711,0.020435848859464,0.0166269981935553,0.0157570573235446,0.0164480094064266,0.0161753667554605,0.0148722053818131,0.0134467782280057,0.0130755131512105,0.0125766383754743,0.0129042087542041,0.0130377854893942,0.0114120779522054,0.0134223475987732,0.0124185400593742,0.0107435731884799,0.0108344267837933,0.0110138352904598,0.0104030419682333,0.0105636843877245,0.0103568421378196,0.0103348960975222,0.00968699935627628,0.00955344847151858,0.00929222705577776,0.0095820753961129,0.00878611477751139,0.00828553986949194,0.00804027554831909,0.00867251061000305,0.00798985944562432,0.00793136415418578,0.0082959883734744,0.00762640495965766,0.00697788843314651,0.007314408975221,0.00703817436766392,0.00826033447003478,0.00735331332599568,0.00717106163305446,0.00722807055256548,0.0101276829213108,0.0085685469727235,0.00834394342017896,0.00714839839279447,0.00733789925047752,0.00888700629190143,0.00736942565803437,0.00682166025177724,1,0,0,0,0,2
"3",3,0.00694196802960375,0.00539733862219725,0.00469899607444379,0.00437353771800448,0.00491120524792622,0.00594314229453839,0.00595266583060399,0.00597199713173856,0.00695986922197594,0.00635178039478445,0.00693864784422387,0.00687591713282558,0.00766239875237862,0.00849173253737072,0.00861358852657781,0.00892178198174673,0.00914938644748578,0.0100084596132524,0.00930450815894986,0.0117433820838132,0.0102523471470383,0.0111024000128478,0.012996324761533,0.0143660621119783,0.0140732370535847,0.0149721941880139,0.0150128493718968,0.0158217566120935,0.0167100762762671,0.017647535619363,0.0186768569284536,0.017875645921104,0.0192062432226028,0.0180066827417537,0.0190570792828042,0.0217845295574108,0.0216897457041669,0.0271929303409438,0.0222163831695383,0.0229843540555808,0.0248398901066962,0.0249480878651009,0.0232692733307911,0.022920255669328,0.0219156017489586,0.0216778002619799,0.0223258458683224,0.0286312654557176,0.0253147385732691,0.0261704144283326,0.0233844783805575,0.0239989989729718,0.026348758473702,0.0259976876614518,0.0268184598317491,0.0252597196295501,0.0288866137085742,0.0259305218174355,0.0271967233234741,0.0273073271686209,1,0,0,0,0,3
"4",4,0.0250873456630345,0.0225231550972195,0.0184807851461963,0.0194908767672839,0.0175449203186537,0.0166090040097112,0.0163827975816353,0.016362191885466,0.0168758434293975,0.0173069576290244,0.018115219764793,0.0177883372870499,0.0192830717977164,0.0201656519330311,0.0193515709126909,0.020376587326703,0.0190088071398313,0.0209274844125711,0.0202288458390254,0.0188175120820152,0.0166971142979073,0.0155201061193674,0.016294034426441,0.0164997999627348,0.016175057363115,0.0164209598319904,0.0158359328846405,0.0149489531280363,0.014459134196877,0.0159110859806553,0.0152371888587996,0.0161241164724615,0.0147071798328539,0.0137635841619563,0.0140660661503896,0.0146904501724196,0.0171158103610579,0.0154792098679928,0.0150616360163046,0.0141933048311196,0.014164482615761,0.0151377017053826,0.0152426758403313,0.014397027505466,0.0134087634072841,0.0128110585535364,0.0152150532176976,0.0150129025862347,0.0152452191548312,0.0152246418590321,0.0156391497675663,0.0154530523460397,0.0147530552157128,0.0152591337143369,0.0155798975419518,0.01582907947375,0.0174866322972488,0.0158906389941249,0.018853185411231,0.019468957852311,0,1,0,0,0,4
"5",5,0.022845134191671,0.0221194744009359,0.0208297470099344,0.023057429692504,0.0247530404697839,0.0287673365558372,0.0277445907881493,0.0239733657810631,0.027155404277919,0.0254410435331448,0.0283508332782835,0.0260790751710072,0.0302200675455809,0.0277245762296286,0.0232825838475018,0.0236581673228339,0.0231226685902382,0.0244503186010804,0.0224145292548832,0.0204323646394596,0.0204313619609846,0.0191057417844875,0.0193451418577494,0.0192515522581381,0.0186210492251373,0.0173211362822456,0.0157574786464354,0.0163271820198065,0.0165515851867374,0.0161787586840661,0.0152585029257126,0.0136885524103907,0.0133165654555657,0.0134579710395022,0.0134015494380845,0.0132530042075104,0.0125539485854339,0.0121381830130151,0.0120445251181413,0.0118280652715424,0.0115410164518489,0.011564639664364,0.0111697033561151,0.011036965110298,0.0103084996536297,0.00985036080620136,0.00957479220958122,0.00974223642192688,0.00969348059195078,0.0090662778161461,0.00905070044960272,0.00913681579328488,0.00931849893457233,0.00919310755578892,0.0092129164798116,0.00903216371561633,0.0083997196219611,0.00934596400715161,0.00869010073363111,0.00881843407439083,1,0,0,0,0,5
"6",6,0.0742265197658526,0.0575863910905321,0.0388293591049898,0.0315951384153316,0.0281644265472007,0.0280185736599118,0.0269744774404254,0.0263586048816304,0.0225302874741106,0.022600536882229,0.0220498051267725,0.0220764897098992,0.0230646569511185,0.0207461551220345,0.018479381364284,0.017214682934007,0.0167291700623024,0.0164535235451513,0.0166696669592933,0.0160347540646796,0.0160500700434312,0.0144564257416634,0.0144503263781363,0.0150253043581255,0.015285376373643,0.0148661626745008,0.0156173449435042,0.015086588189397,0.0136769284125147,0.0128635294105158,0.0134552812351111,0.0126614164437913,0.0125585607226771,0.0115039264124138,0.0117158283468483,0.0119324878190613,0.0109970683765682,0.0115715506792004,0.0114873880367523,0.0104599239648113,0.0100038074220433,0.00989090298495494,0.0103180424260395,0.00980477073769415,0.00983207944095441,0.00956678905134121,0.00939233036838469,0.00928544566231601,0.010037582171732,0.00981091302622106,0.00995093646372475,0.00967715841369489,0.00898307225644237,0.00885843386050225,0.00927332959734094,0.00863255940379908,0.00888481657364401,0.00840212186075559,0.00847265285454407,0.00879816575944748,1,0,0,0,0,6
"7",7,0.0194154053093004,0.0143159553640059,0.0115846732522279,0.0110561365080531,0.0113525044367668,0.0122035903840194,0.0138174332595924,0.0124586908650328,0.0120109398465619,0.0127904328465719,0.0129764794262109,0.0147899907758192,0.0164609595078337,0.0174922228584629,0.015514810615672,0.0156924417128996,0.0176478499615436,0.0183104691770497,0.0189151214934826,0.018656010523751,0.0191023532237942,0.0191467650526838,0.0200154024637641,0.0240164436557898,0.0206808156509743,0.0198752856677833,0.0196183734747025,0.01933349855091,0.0195763779817258,0.0207939705595543,0.0202843154658978,0.0195147703444417,0.0189900669855086,0.0192366494634265,0.0204884861881947,0.0210047732575775,0.0194867218386483,0.0181072861206274,0.016543751377649,0.0173067100603475,0.0176900142611441,0.0186134447431977,0.0182217287815566,0.0177193830763229,0.0160850110902646,0.0151860981973846,0.0147501594962595,0.015290566507637,0.0155900477507427,0.0151207773351762,0.0143639198310861,0.0144865060475025,0.014450817922842,0.015153872749294,0.015233426726592,0.0144471818453331,0.0140624857058583,0.0145012429004564,0.0136633682956949,0.014785011226796,1,0,0,0,0,7
